,Brand,Model,Processor,RAM,Operating System,Storage,Display,Warranty,originalPrice,discountPercent,discountedPrice,rating,reviews
570,Lenovo,Ideapad 5 Pro Ryzen 7 Octa Core 5800U - (16 GB/512 GB SSD/Windows 11 Home) 14ACN6 Thin and Ligh...,Intel Evo platform feat 11th Gen Intel Core i5 processor,8 GB LPDDR3 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,"₹1,08,590",32% off,"₹73,498",NaN,NaN
571,HP,Core i5 11th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) 15s-FQ2071TU Thin and Light Lap...,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,"₹61,999",NaN,"₹61,599",4.3,"1,051 Ratings & 91 Reviews"
572,Lenovo,Ideapad Slim 5i Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) 15 ...,Intel Ryzen 7 Hexa Core Processor,8 GB DDR4 RAM,64 bit Chrome Operating System,256 GB SSD,35.56 cm (14 inch) Touchscreen Display,1 Year Onsite Warranty,"₹89,999",20% off,"₹71,500",4.4,35 Ratings & 3 Reviews
573,Lenovo,Ideapad Slim 3i Core i5 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) Ideapad Slim 3 Thin and Li...,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,Windows 10 Operating System,512 GB SSD,43.94 cm (17.3 inch) Display,1 Year Onsite Warranty,"₹68,999",15% off,"₹57,999",3.3,3 Ratings & 0 Reviews
574,DELL,Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 5418 Thin and Light Laptop,AMD Ryzen 7 Octa Core Processor (5th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,34.04 cm (13.4 Inch) Touchscreen Display,1 Year Onsite Warranty,"₹74,900",2% off,"₹72,900",3.9,23 Ratings & 4 Reviews
575,HP,Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3563TU Thin and Light Laptop,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,1 Year Onsite Warranty,"₹49,590",15% off,"₹41,990",4.3,511 Ratings & 39 Reviews
576,ASUS,ZenBook 13 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A4117T Thin and Light Lapt...,Intel Core i7 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,33.78 cm (13.3 inch) Display,1 Year Onsite Warranty,"₹90,990",19% off,"₹72,990",4.2,44 Ratings & 4 Reviews
577,DELL,Inspiron Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10/2 GB Graphics) INSPIRON 3501 Thi...,Intel Core i5 Processor (11th Gen),8 GB LPDDR3 RAM,64 bit Windows 11 Operating System,1 TB SSD,35.56 cm (14 inch) Display,1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,"₹73,269",1% off,"₹71,899",4.2,150 Ratings & 16 Reviews
578,DELL,Ryzen 5 Quad Core - (8 GB/1 TB SSD/Windows 10) Inspiron3515 Laptop,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,"₹78,900",26% off,"₹57,900",NaN,NaN
579,DELL,Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10) Inspiron 5410 2 in 1 Laptop,Intel Core i3 Processor (7th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,"₹98,200",19% off,"₹78,900",4.5,28 Ratings & 3 Reviews
580,lenovo,Ideapad Flex 5 Core i5 11th Gen Intel EVO - (8 GB/512 GB SSD/Windows 10 Home) 5 14ITL05 2 in 1 ...,Intel Core i5 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,"₹90,000",18% off,"₹72,990",4.2,185 Ratings & 19 Reviews
581,Lenovo,IdeaPad 5 Pro Ryzen 7 Hexa Core - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,35.56 cm (14 inches) Display,1 Year Onsite Warranty,"₹1,37,090",37% off,"₹86,298",NaN,NaN
582,DELL,Inspiron Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) Inspiron 3501 Laptop,Intel Core i3 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 inch) Display,1 Year Domestic Brand Warranty on Device,"₹48,900",11% off,"₹43,490",4.1,230 Ratings & 26 Reviews
583,ASUS,ROG Zephyrus G14 Ryzen 7 Octa Core AMD Ryzen™ 7 5800HS 5th Gen - (8 GB/1 TB SSD/Windows 10 Home/4...,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,33.78 cm (13.3 inch) Display,1 Year Onsite Warranty,"₹1,35,990",29% off,"₹95,500",NaN,NaN
584,ASUS,Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) X415FA-BV341T Thin and Light Laptop,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,"₹46,990",19% off,"₹37,980",3.8,4 Ratings & 0 Reviews
585,ASUS,Zephyrus M16 (2021) Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeFor...,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year International Travelers Warranty (ITW),"₹2,20,990",21% off,"₹1,72,500",NaN,NaN
586,Nokia,PureBook S14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) NKi511TL85S Thin and Light Lap...,Intel Core i7 Processor (7th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Touchscreen Display,1 Year Onsite Warranty,"₹82,990",28% off,"₹58,990",NaN,NaN
587,DELL,INSPIRON Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) Inspiron 3501 Laptop,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,35.56 cm (14 inch) Touchscreen Display,1 Year Onsite Warranty,"₹51,999",10% off,"₹46,299",NaN,NaN
588,HP,14q Core i3 7th Gen - (4 GB/1 TB HDD/Windows 10 Home) 14q-CS0005TU Thin and Light Laptop,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,1 TB HDD,40.64 cm (16 Inch) Display,1 Year Manufacturer Warranty,NaN,NaN,"₹34,688",4.1,"11,017 Ratings & 1,304 Reviews"
589,ASUS,ExpertBook P2 Core i5 10th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics) ExpertBook P2 P2451FB Thin and...,AMD Ryzen 7 Hexa Core Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,"₹77,990",23% off,"₹59,799",NaN,NaN
590,Lenovo,IdeaPad 3 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) 15IIL05 Laptop,Intel Core i7 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Display,1 Year Onsite Warranty,"₹56,590",25% off,"₹41,998",4.4,481 Ratings & 36 Reviews
591,DELL,INSPIRON 3511 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 3511 Laptop,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,Windows 11 Operating System,1 TB HDD|256 GB SSD,35.56 cm (14 inch) Display,1 Year Onsite Warranty,"₹57,095",17% off,"₹46,899",NaN,NaN
592,DELL,G3 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX ...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 10 Operating System,256 GB SSD,40.64 cm (16 inch) Display,1 Year Onsite Warranty,NaN,NaN,NaN,4.3,179 Ratings & 34 Reviews
593,DELL,Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10) 3511 Laptop,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD,35.56 cm (14 inch) Display,1 Year Onsite Warranty,"₹58,493",18% off,"₹47,490",NaN,NaN
594,DELL,Inspiron Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) Inspiron 3501 Thin and Light Laptop,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 10 Operating System,128 GB SSD for Reduced Boot Up Time and in Game Loading,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,"₹46,629",7% off,"₹43,000",4.1,310 Ratings & 34 Reviews
595,Lenovo,Legion Core i7 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce...,Intel Core i7 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|128 GB SSD,35.56 cm (14 inch) Display,1 Year Onsite Warranty,"₹1,10,890",29% off,"₹77,890",4.4,209 Ratings & 58 Reviews
596,DELL,GAMING G5 SERIES Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX ...,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,DOS Operating System,512 GB SSD,35.56 cm (14 inch) Display,1 Year Onsite Warranty,"₹79,999",4% off,"₹76,300",4.2,5 Ratings & 0 Reviews
597,HP,Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3563TU Thin and Light Laptop,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,"₹49,590",15% off,"₹41,990",4.3,511 Ratings & 39 Reviews
598,ASUS,Ryzen 7 Hexa Core - (8 GB/1 TB HDD/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX De...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Warranty,"₹1,02,990",7% off,"₹95,000",NaN,NaN
599,DELL,Inspiron 13 5000 Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home/2 GB Graphics) 5370 Thin and ...,Intel Celeron Dual Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,"₹89,990",14% off,"₹76,999",4.2,123 Ratings & 19 Reviews
600,Lenovo,Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX NVIDIA GeFor...,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,"₹78,999",11% off,"₹69,997",NaN,NaN
601,ASUS,VivoBook Ultra K14 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) K413EA-EB523TS Laptop,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,"₹76,990",10% off,"₹69,100",NaN,NaN
602,DELL,Vostro Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10) Vostro 3400 Thin and Light Laptop,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)",1 TB HDD|256 GB SSD,Full HD LED Backlit Anti-glare IPS Slim Display,1 Year Onsite Warranty,"₹68,900",10% off,"₹61,990",NaN,NaN
603,Lenovo,Yoga Slim 7 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) Yoga Slim 7 14ITL05a Thin and...,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,"₹92,000",2% off,"₹89,999",4.6,16 Ratings & 2 Reviews
604,HP,Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Pro) PROBOOK 440 G8 Business Laptop,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,"₹1,95,000",38% off,"₹1,20,000",NaN,NaN
605,ASUS,ExpertBook B9 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) ExpertBook B9 B9450FA Thin and...,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,24 Months Warranty,"₹1,41,990",24% off,"₹1,07,000",NaN,NaN
606,HP,Pavilion Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14-ec0000AX Thi...,Intel Core i3 Processor (7th Gen),8 GB LPDDR3 RAM,Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,"₹74,839",12% off,"₹65,380",4.3,66 Ratings & 9 Reviews
607,DELL,Inspiron Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10) Inspiron 7415 2 in 1 Laptop,AMD Ryzen 5 Quad Core Processor,16 GB DDR4 RAM,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)",512 GB SSD,33.02 cm (13 inch) Display,1 Year Onsite Warranty,"₹76,883",1% off,"₹75,990",4.4,269 Ratings & 34 Reviews
608,ASUS,ASUS E210 Celeron Dual Core - (4 GB/128 GB EMMC Storage/Windows 10 Home) E210MA-GJ002T Thin and L...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,"₹28,990",3% off,"₹27,990",4.3,7 Ratings & 1 Reviews
609,DELL,Ryzen 5 Quad Core - (8 GB/1 TB HDD/256 GB SSD/Windows 10) 3515 Laptop,AMD Ryzen 3 Dual Core Processor,4 GB DDR4 RAM,Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,,"₹66,560",19% off,"₹53,890",NaN,NaN
610,DELL,Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 3511 Laptop,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,,"₹88,400",16% off,"₹73,900",NaN,NaN
611,HP,Pavilion Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 13-bb0075TU Thin and Light Laptop,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,35.56 cm (14 Inches) Display,,"₹79,999",4% off,"₹76,000",4.3,230 Ratings & 37 Reviews
612,DELL,DELL INSPIRON 3515 2021 SERIES Ryzen 3 Dual Core AMD RYZEN 3 3250U - (8 GB/1 TB HDD/Windows 10) I...,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,,"₹49,999",8% off,"₹45,987",NaN,NaN
613,DELL,Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 5410 2 in 1 Laptop,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,Windows 10 Operating System,1 TB HDD,35.56 cm (14 inch) Display,,"₹89,564",20% off,"₹70,799",4.6,81 Ratings & 4 Reviews
614,ASUS,Pro P5 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Pro) Pro P5 P5440FA Thin and Light Laptop,Intel Core i3 Processor (7th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,35.56 cm (14 inch) Display,,"₹81,990",2% off,"₹79,999",NaN,NaN
615,HP,14q Core i3 7th Gen - (4 GB/1 TB HDD/DOS) 14q-cs0009TU Thin and Light Laptop,Intel Core i7 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,35.56 cm (14 Inch) Touchscreen Display,,NaN,NaN,"₹31,808",4.1,"11,017 Ratings & 1,304 Reviews"
616,DELL,Ryzen 5 Quad Core - (8 GB/1 TB HDD/256 GB SSD/Windows 10) 3515 Laptop,Intel Core i5 Processor (8th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,29.46 cm (11.6 inch) Display,,"₹66,560",19% off,"₹53,890",NaN,NaN
617,DELL,Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 3511 Laptop,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,,"₹88,400",16% off,"₹73,900",NaN,NaN
618,DELL,DELL INSPIRON 3515 2021 SERIES Ryzen 3 Dual Core AMD RYZEN 3 3250U - (8 GB/1 TB HDD/Windows 10) I...,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,,"₹49,999",8% off,"₹45,987",NaN,NaN
619,HP,Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3563TU Thin and Light Laptop,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Display,,"₹49,590",15% off,"₹41,990",4.3,511 Ratings & 39 Reviews
620,HP,Pavilion Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 13-bb0075TU Thin and Light Laptop,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,,"₹79,999",4% off,"₹76,000",4.3,230 Ratings & 37 Reviews
621,DELL,Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 5410 2 in 1 Laptop,Intel Core i3 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,35.56 cm (14 inch) Touchscreen Display,,"₹89,564",20% off,"₹70,799",4.6,81 Ratings & 4 Reviews
622,ASUS,Pro P5 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Pro) Pro P5 P5440FA Thin and Light Laptop,Intel Core i7 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,35.56 cm (14 inch) Display,,"₹81,990",2% off,"₹79,999",NaN,NaN
623,HP,14q Core i3 7th Gen - (4 GB/1 TB HDD/DOS) 14q-cs0009TU Thin and Light Laptop,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,,NaN,NaN,"₹31,808",4.1,"11,017 Ratings & 1,304 Reviews"
624,DELL,G15 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX 3050Ti/120 H...,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,DOS Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,,"₹1,32,438",17% off,"₹1,08,990",4.5,10 Ratings & 0 Reviews
625,HP,Pavilion 15-CS Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 15-cs1000tx Laptop,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,,"₹68,270",4% off,"₹64,990",4.3,23 Ratings & 4 Reviews
626,Lenovo,Thinpad E15 G2 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Pro/512 MB Graphics) E15 G2 Lapto...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 10 Operating System,1 TB SSD,39.62 cm (15.6 inch) Display,,"₹1,01,525",11% off,"₹89,998",NaN,NaN
627,ASUS,ZenBook Duo 14 (2021) Touch Panel Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/2 GB Graphic...,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,,"₹1,58,990",12% off,"₹1,39,149",4.4,58 Ratings & 10 Reviews
628,Lenovo,Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15ACH6 Laptop,Intel Core i5 Processor (10th Gen),16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,256 GB SSD,33.78 cm (13.3 inch) Display,,"₹1,52,490",1% off,"₹1,50,000",NaN,NaN
629,ASUS,Ryzen 3 Dual Core 3250U - (4 GB/256 GB SSD/Windows 10 Home) M515DA-EJ312TSM515D Thin and Light La...,Intel Core i3 Processor (7th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Touchscreen Display,,"₹39,500",9% off,"₹35,900",4.3,119 Ratings & 23 Reviews
630,HP,Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15s-FR2006TU Thin and Light Laptop,Intel Core i3 Processor (7th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,,"₹50,000",2% off,"₹48,900",4.3,"1,234 Ratings & 129 Reviews"
631,Lenovo,Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 82BH004HIN Laptop,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,35.56 cm (14 inch) Display,,"₹1,39,000",20% off,"₹1,10,999",NaN,NaN
632,DELL,Inspiron 3511 Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 3511 Laptop,Intel Core i3 Processor (11th Gen),16 GB DDR4 RAM,DOS Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,,"₹57,095",12% off,"₹49,899",NaN,NaN
633,DELL,Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10) Inspiron 3511 Thin and Light La...,AMD APU Dual Core A9 Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,,"₹55,534",12% off,"₹48,490",4,669 Ratings & 89 Reviews
634,DELL,G15 Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX 3050T...,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,,"₹1,16,384",10% off,"₹1,03,990",4.2,9 Ratings & 2 Reviews
635,acer,Swift 3 Core i5 11th Gen - (16 GB + 32 GB Optane/512 GB SSD/Windows 10 Home/4 GB Graphics) SF314-...,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,35.56 cm (14 inch) Touchscreen Display,,NaN,NaN,NaN,4.1,65 Ratings & 17 Reviews
636,HP,Chromebook x360 Core i5 8th Gen - (8 GB/64 GB EMMC Storage/Chrome OS) 14-da0004TU 2 in 1 Laptop,Intel Core i5 Processor (8th Gen),16 GB DDR4 RAM,Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,,NaN,NaN,"₹61,745",4.6,23 Ratings & 4 Reviews
637,Lenovo,Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX GTX 16...,Intel Core i3 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,39.62 cm (15.6 inch) Display,,"₹94,999",5% off,"₹90,000",3,1 Ratings & 1 Reviews
638,HP,Pavilion Core i3 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) da0435tx Laptop,Intel Core i3 Processor (7th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,,NaN,NaN,"₹50,922",4.2,37 Ratings & 2 Reviews
639,HP,14q Core i3 7th Gen - (4 GB/256 GB SSD/Windows 10 Home) 14q-cs0019TU Thin and Light Laptop,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,,NaN,NaN,"₹37,990",4.1,31 Ratings & 7 Reviews
640,HP,14q Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home) 14q-cs0017tu Thin and Light Laptop,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,Windows 10 Operating System,Fast Performance (Upto 30% Faster than HDD Storage),39.62 cm (15.6 inch) Display,,NaN,NaN,"₹44,097",4.2,"1,990 Ratings & 192 Reviews"
641,HP,Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3563TU Thin and Light Laptop,AMD Ryzen 9 Octa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,39.62 cm (15.6 inch) Display,,"₹49,590",15% off,"₹41,990",4.3,511 Ratings & 39 Reviews
642,HP,14q APU Dual Core A9 A9-9425 - (4 GB/256 GB SSD/Windows 10 Home) 14q-cy0006AU Thin and Light Laptop,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 Inch) Display,,NaN,NaN,"₹28,462",4.1,"13,007 Ratings & 1,607 Reviews"
643,HP,15q Ryzen 3 Dual Core 2200U - (4 GB/1 TB HDD/Windows 10 Home) 15q-dy0004au Laptop,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,,NaN,NaN,"₹32,917",4,353 Ratings & 58 Reviews
644,DELL,Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 5410 2 in 1 Lapt...,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,128 GB SSD,35.56 cm (14 inch) Touchscreen Display,,"₹94,600",5% off,"₹88,990",4.5,21 Ratings & 2 Reviews
645,HP,Pavilion 13 Core i5 8th Gen - (8 GB/128 GB SSD/Windows 10 Home) 13-an0045tu Thin and Light Laptop,Intel Core i3 Processor (10th Gen),16 GB DDR4 RAM,Chrome Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,,NaN,NaN,"₹76,012",4.3,129 Ratings & 16 Reviews
